sale_id,product_sku,currency,price,sale_at,site_id,customer_id,date,time,is_weekend,is_holiday
4142,KIT-38,GBP,159.99,2025-01-05 15:45:56,11,266,2025-01-05,15:45:56,true,false
4143,KIT-21,GBP,281.99,2022-10-23 14:23:43,19,172,2022-10-23,14:23:43,true,false
4144,KIT-53,GBP,219.99,2020-07-19 08:52:55,14,147,2020-07-19,08:52:55,true,false
4145,HOM-29,AUD,194.95,2020-06-22 18:12:58,2,270,2020-06-22,18:12:58,false,false
4146,KIT-38,AUD,154.99,2022-03-01 14:58:41,9999,9999,2022-03-01,14:58:41,false,false
4147,ELE-49,EUR,1446.00,2025-10-26 09:33:09,7,437,2025-10-26,09:33:09,true,false
4148,CLO-55,USD,102.00,2020-03-28 17:54:35,0,9999,2020-03-28,17:54:35,true,false
4149,HOM-50,USD,365.99,2022-02-02 20:12:37,5,145,2022-02-02,20:12:37,false,false
4150,HOM-35,USD,185.00,2023-04-21 16:26:24,19,108,2023-04-21,16:26:24,false,false
4151,CLO-68,EUR,123.99,2023-09-23 09:05:29,17,133,2023-09-23,09:05:29,true,false
4152,CLO-69,AUD,122.99,2025-01-25 16:05:59,20,43,2025-01-25,16:05:59,true,false
4153,KIT-70,GBP,136.99,2025-05-06 12:11:36,14,405,2025-05-06,12:11:36,false,false
4154,FOO-40,NZD,7.99,2024-12-09 08:42:26,20,109,2024-12-09,08:42:26,false,false
4155,HOM-35,USD,256.00,2024-07-15 14:13:17,20,303,2024-07-15,14:13:17,false,false
4156,CLO-32,GBP,116.99,2024-09-12 09:09:12,8,81,2024-09-12,09:09:12,false,false
4157,FOO-13,GBP,2.99,2020-12-28 17:01:56,13,167,2020-12-28,17:01:56,false,false
4158,KIT-91,AUD,247.99,2022-05-16 19:58:55,15,435,2022-05-16,19:58:55,false,false
4159,n/a,NZD,107.99,2021-10-27 19:49:25,6,359,2021-10-27,19:49:25,false,false
4160,CLO-11,EUR,163.00,2024-10-07 17:26:06,17,495,2024-10-07,17:26:06,false,false
4161,undefined,USD,19.99,2022-01-20 17:57:32,11,268,2022-01-20,17:57:32,false,false
4162,ELE-17,GBP,838.00,2025-07-18 21:01:04,1,184,2025-07-18,21:01:04,false,false
4163,ELE-1,USD,1903.95,2022-10-24 19:53:18,16,19,2022-10-24,19:53:18,false,false
4164,HOM-61,NZD,216.00,2021-12-22 14:07:26,19,301,2021-12-22,14:07:26,false,false
4165,HOM-61,GBP,406.95,2023-09-12 17:06:17,10,9,2023-09-12,17:06:17,false,false
4166,HOM-97,USD,433.95,2024-01-01 09:15:07,6,107,2024-01-01,09:15:07,false,true
4167,KIT-87,EUR,207.00,2024-11-28 12:04:26,19,496,2024-11-28,12:04:26,false,false
4168,CLO-23,NZD,34.99,2024-10-24 19:34:30,8,67,2024-10-24,19:34:30,false,false
4169,FOO-5,GBP,30.00,2024-12-24 15:57:32,17,291,2024-12-24,15:57:32,false,false
4170,KIT-85,GBP,193.99,2024-10-19 08:17:59,8,479,2024-10-19,08:17:59,true,false
4171,ELE-93,NZD,1509.99,2020-04-29 14:16:24,18,80,2020-04-29,14:16:24,false,false
4172,FOO-28,EUR,6.95,2022-04-10 19:31:05,1,406,2022-04-10,19:31:05,true,false
4173,KIT-34,AUD,111.99,2024-05-12 15:03:59,3,288,2024-05-12,15:03:59,true,false
4174,FOO-51,AUD,29.99,2020-03-08 10:20:54,5,76,2020-03-08,10:20:54,true,false
4175,KIT-47,USD,32.99,2022-03-27 21:34:25,8,272,2022-03-27,21:34:25,true,false
4176,KIT-47,USD,168.99,2024-06-03 19:56:09,7,418,2024-06-03,19:56:09,false,false
4177,CLO-23,EUR,68.99,2020-07-11 20:48:54,9999,9999,2020-07-11,20:48:54,true,false
4178,KIT-21,GBP,185.99,2021-10-28 09:26:36,20,159,2021-10-28,09:26:36,false,false
4179,HOM-8,NZD,332.99,2025-11-20 14:35:42,5,289,2025-11-20,14:35:42,false,false
4180,CLO-55,USD,128.95,2025-06-25 18:47:59,8,237,2025-06-25,18:47:59,false,false
4181,ELE-37,EUR,379.99,2022-04-27 09:14:46,9,414,2022-04-27,09:14:46,false,false
4182,CLO-57,AUD,12.99,2021-08-11 10:55:14,10,292,2021-08-11,10:55:14,false,false
4183,CLO-95,AUD,195.99,2022-01-19 15:16:12,8,256,2022-01-19,15:16:12,false,false
4184,CLO-57,EUR,76.00,2020-03-07 18:16:44,14,270,2020-03-07,18:16:44,true,false
4185,FOO-51,NZD,34.00,2020-12-27 09:05:10,18,25,2020-12-27,09:05:10,true,false
4186,FOO-40,NZD,32.00,2022-09-21 09:21:09,19,37,2022-09-21,09:21:09,false,false
4187,KIT-85,USD,138.99,2024-08-16 14:13:43,15,169,2024-08-16,14:13:43,false,false
4188,FOO-25,NZD,26.99,2023-01-27 10:46:48,11,71,2023-01-27,10:46:48,false,false
4189,CLO-65,GBP,94.99,2020-09-20 16:38:59,4,342,2020-09-20,16:38:59,true,false
4190,CLO-33,USD,10.99,2022-12-17 17:54:26,6,150,2022-12-17,17:54:26,true,false
4191,KIT-73,USD,230.99,2020-01-08 12:05:05,5,237,2020-01-08,12:05:05,false,false
4192,KIT-47,AUD,224.99,2023-03-18 09:38:30,11,376,2023-03-18,09:38:30,true,false
4193,CLO-69,AUD,79.99,2020-02-07 16:14:43,8,338,2020-02-07,16:14:43,false,false
4194,KIT-89,EUR,204.99,2022-02-23 15:34:31,18,175,2022-02-23,15:34:31,false,false
4195,CLO-16,NZD,160.99,2021-06-27 14:25:46,19,24,2021-06-27,14:25:46,true,false
4196,FOO-25,USD,40.95,2024-08-08 15:34:32,18,66,2024-08-08,15:34:32,false,false
4197,FOO-42,EUR,14.00,2023-07-08 11:18:52,17,312,2023-07-08,11:18:52,true,false
4198,KIT-85,USD,268.99,2020-05-20 21:23:46,10,497,2020-05-20,21:23:46,false,false
4199,ELE-43,USD,1582.99,2021-07-02 17:42:44,1,251,2021-07-02,17:42:44,false,false
4200,ELE-62,NZD,1292.95,2022-09-15 11:26:25,13,327,2022-09-15,11:26:25,false,false
4201,HOM-31,GBP,34.95,2020-06-01 15:53:29,7,237,2020-06-01,15:53:29,false,false
4202,CLO-32,NZD,133.99,2020-04-18 16:55:18,16,68,2020-04-18,16:55:18,true,false
4203,FOO-15,USD,26.99,2025-10-12 16:33:06,7,357,2025-10-12,16:33:06,true,false
4204,ELE-49,EUR,725760.80,2025-12-24 08:18:13,3,334,2025-12-24,08:18:13,false,false
4205,CLO-98,NZD,187.99,2024-02-26 15:35:15,2,43,2024-02-26,15:35:15,false,false
4206,ELE-1,AUD,136.99,2021-01-01 15:45:09,16,318,2021-01-01,15:45:09,false,true
4207,ELE-67,USD,1451.99,2025-01-01 17:06:53,18,390,2025-01-01,17:06:53,false,true
4208,HOM-10,GBP,288.95,2023-07-07 18:59:07,17,400,2023-07-07,18:59:07,false,false
4209,HOM-97,USD,116.99,2025-12-28 13:50:41,11,223,2025-12-28,13:50:41,true,false
4210,KIT-59,AUD,207.95,2023-11-22 21:19:36,6,148,2023-11-22,21:19:36,false,false
4211,ELE-63,NZD,429.99,2020-04-14 16:44:16,4,23,2020-04-14,16:44:16,false,false
4212,CLO-79,USD,175.99,2020-11-24 15:04:02,13,21,2020-11-24,15:04:02,false,false
4213,CLO-57,AUD,97.99,2020-04-14 17:31:39,8,345,2020-04-14,17:31:39,false,false
4214,n/a,AUD,149.00,2020-02-23 08:19:06,18,89,2020-02-23,08:19:06,true,false
4215,KIT-3,AUD,32.99,2023-06-16 17:24:07,3,330,2023-06-16,17:24:07,false,false
4216,CLO-57,NZD,154.99,2021-03-25 14:12:59,1,245,2021-03-25,14:12:59,false,false
4217,HOM-88,AUD,387.99,2021-09-03 10:38:42,4,19,2021-09-03,10:38:42,false,false
4218,ELE-63,GBP,-922.31,2023-06-11 21:52:21,7,479,2023-06-11,21:52:21,true,false
4219,CLO-33,AUD,20.99,2024-07-25 19:24:13,16,73,2024-07-25,19:24:13,false,false
4220,KIT-53,AUD,159.95,2022-02-06 10:45:16,8,320,2022-02-06,10:45:16,true,false
4221,ELE-49,USD,671.95,2020-07-08 18:41:33,7,396,2020-07-08,18:41:33,false,false
4222,CLO-16,GBP,11.99,2022-07-04 19:24:00,3,394,2022-07-04,19:24:00,false,false
4223,CLO-74,USD,197.99,2021-10-30 11:46:07,12,28,2021-10-30,11:46:07,true,false
4224,HOM-18,AUD,476.99,2025-06-22 15:18:07,8,63,2025-06-22,15:18:07,true,false
4225,KIT-91,EUR,238.00,2025-05-12 18:28:36,16,203,2025-05-12,18:28:36,false,false
4226,KIT-73,AUD,69.99,2025-07-06 17:30:07,17,8,2025-07-06,17:30:07,true,false
4227,FOO-7,NZD,28.00,2021-03-08 16:24:36,3,381,2021-03-08,16:24:36,false,false
4228,undefined,GBP,431.99,2024-05-13 08:11:46,16,24,2024-05-13,08:11:46,false,false
4229,HOM-84,USD,148.95,2025-10-10 08:52:30,5,106,2025-10-10,08:52:30,false,false
4230,ELE-37,USD,1387.99,2021-01-19 18:55:07,18,64,2021-01-19,18:55:07,false,false
4231,CLO-19,EUR,40.99,2024-09-22 20:53:57,18,87,2024-09-22,20:53:57,true,false
4232,KIT-89,AUD,271.00,2023-05-02 12:13:58,9,97,2023-05-02,12:13:58,false,false
4233,HOM-84,EUR,302.99,2025-12-24 09:53:55,7,323,2025-12-24,09:53:55,false,false
4234,ELE-43,USD,1449.99,2022-09-05 11:02:22,16,243,2022-09-05,11:02:22,false,false
4235,ELE-77,EUR,202.99,2023-07-18 21:00:14,11,346,2023-07-18,21:00:14,false,false
4236,CLO-68,USD,19.99,2021-04-26 08:08:23,19,64,2021-04-26,08:08:23,false,false
4237,KIT-91,AUD,171.99,2020-07-27 09:02:06,8,170,2020-07-27,09:02:06,false,false
4238,KIT-73,USD,124.00,2023-06-28 16:38:17,12,79,2023-06-28,16:38:17,false,false
4239,HOM-61,EUR,341.95,2022-01-15 21:56:56,5,499,2022-01-15,21:56:56,true,false
4240,FOO-5,GBP,41.00,2020-11-15 12:16:59,19,39,2020-11-15,12:16:59,true,false
4241,ELE-77,NZD,1870.95,2023-04-08 99:99:99,3,266,2023-04-08,99:99:99,true,false
4242,ELE-26,NZD,1334.99,2023-08-04 16:50:31,17,179,2023-08-04,16:50:31,false,false
4243,CLO-69,AUD,864138.41,2024-08-13 19:58:21,4,355,2024-08-13,19:58:21,false,false
4244,FOO-13,USD,5.99,2020-08-10 18:45:23,14,459,2020-08-10,18:45:23,false,false
4245,CLO-23,NZD,175.99,2022-03-14 21:17:36,15,390,2022-03-14,21:17:36,false,false
4246,CLO-9,AUD,132.00,2023-01-28 15:32:21,13,126,2023-01-28,15:32:21,true,false
4247,FOO-83,EUR,25.95,2023-09-21 10:06:56,12,9,2023-09-21,10:06:56,false,false
4248,ELE-62,AUD,818.95,2020-11-22 09:51:01,20,217,2020-11-22,09:51:01,true,false
4249,HOM-46,AUD,173.00,2020-12-10 21:49:13,9,500,2020-12-10,21:49:13,false,false
4250,FOO-5,NZD,3.00,2023-09-18 10:25:07,17,407,2023-09-18,10:25:07,false,false
4251,ELE-58,AUD,625.95,2022-09-03 13:37:31,18,281,2022-09-03,13:37:31,true,false
4252,ELE-54,GBP,748.99,2020-02-09 19:34:15,4,274,2020-02-09,19:34:15,true,false
4253,KIT-38,EUR,231.99,2023-02-15 14:24:42,1,52,2023-02-15,14:24:42,false,false
4254,CLO-55,GBP,108.00,2025-02-23 11:40:11,8,392,2025-02-23,11:40:11,true,false
4255,KIT-34,NZD,294.00,2020-01-31 13:40:11,5,404,2020-01-31,13:40:11,false,false
4256,KIT-73,AUD,266.00,2022-10-08 15:13:21,20,372,2022-10-08,15:13:21,true,false
4257,CLO-6,USD,83.00,2022-04-09 21:49:01,8,44,2022-04-09,21:49:01,true,false
4258,FOO-42,NZD,37.95,2024-04-18 21:17:07,18,441,2024-04-18,21:17:07,false,false
4259,ELE-49,NZD,706.95,2020-12-24 16:48:34,17,61,2020-12-24,16:48:34,false,false
4260,CLO-57,NZD,13.99,2021-02-13 16:06:26,14,345,2021-02-13,16:06:26,true,false
4261,FOO-28,AUD,43.99,2020-06-02 16:49:52,17,345,2020-06-02,16:49:52,false,true
4262,HOM-52,GBP,105.99,2025-06-23 16:25:44,7,331,2025-06-23,16:25:44,false,false
4263,FOO-25,AUD,37.00,2020-10-23 09:26:56,8,410,2020-10-23,09:26:56,false,false
4264,HOM-84,GBP,394.99,2024-07-31 17:59:42,2,124,2024-07-31,17:59:42,false,false
4265,FOO-22,AUD,33.99,2024-08-17 13:40:36,19,123,2024-08-17,13:40:36,true,false
4266,FOO-40,USD,24.95,2020-09-16 09:41:49,17,308,2020-09-16,09:41:49,false,false
4267,CLO-98,USD,75.95,2024-10-25 17:42:21,13,160,2024-10-25,17:42:21,false,false
4268,CLO-12,EUR,162.99,2020-06-28 14:26:30,20,324,2020-06-28,14:26:30,true,false
4269,n/a,USD,28.99,2020-09-10 14:29:33,4,171,2020-09-10,14:29:33,false,false
4270,KIT-38,GBP,137.00,2023-04-07 14:53:14,8,145,2023-04-07,14:53:14,false,false
4271,ELE-62,EUR,1602.99,2021-05-14 13:56:13,1,373,2021-05-14,13:56:13,false,false
4272,NULL,GBP,222.99,2022-03-19 14:10:41,10,468,2022-03-19,14:10:41,true,false
4273,HOM-88,AUD,139.99,2021-01-27 16:08:49,2,447,2021-01-27,16:08:49,false,false
4274,FOO-72,EUR,10.95,2025-12-06 14:49:57,8,272,2025-12-06,14:49:57,true,false
4275,KIT-47,NZD,72.00,2020-12-30 15:53:10,14,450,2020-12-30,15:53:10,false,false
4276,KIT-59,EUR,113.99,2025-03-07 11:13:04,13,334,2025-03-07,11:13:04,false,false
4277,FOO-22,USD,3.99,2022-03-28 16:43:26,8,149,2022-03-28,16:43:26,false,false
4278,CLO-68,AUD,20.00,2021-04-14 11:14:51,15,420,2021-04-14,11:14:51,false,false
4279,CLO-69,NZD,15.99,2022-05-20 12:39:55,6,122,2022-05-20,12:39:55,false,false
4280,KIT-53,USD,267.95,2020-01-12 15:05:50,11,459,2020-01-12,15:05:50,true,false
4281,ELE-17,AUD,99.99,2020-08-26 08:31:32,15,448,2020-08-26,08:31:32,false,false
4282,CLO-74,USD,74.95,2021-08-27 21:23:42,6,189,2021-08-27,21:23:42,false,false
4283,ELE-58,NZD,989.99,2024-03-18 20:25:55,15,249,2024-03-18,20:25:55,false,false
4284,ELE-49,EUR,1506.99,2020-01-21 09:33:03,1,467,2020-01-21,09:33:03,false,false
4285,HOM-92,EUR,378.99,2023-05-25 18:59:34,13,110,2023-05-25,18:59:34,false,false
4286,KIT-2,USD,106.99,2020-06-14 21:15:32,2,6,2020-06-14,21:15:32,true,false
4287,KIT-38,GBP,90.99,2021-05-02 08:04:27,11,105,2021-05-02,08:04:27,true,false
4288,KIT-38,NZD,166.99,2022-02-24 09:00:41,4,389,2022-02-24,09:00:41,false,false
4289,ELE-77,USD,1065.95,2023-10-31 12:07:47,8,162,2023-10-31,12:07:47,false,false
4290,FOO-99,USD,16.00,2021-12-25 16:27:35,10,198,2021-12-25,16:27:35,true,false
4291,HOM-45,NZD,180.99,2024-06-27 19:39:06,14,262,2024-06-27,19:39:06,false,false
4292,KIT-44,AUD,135.99,2024-09-29 10:49:11,5,216,2024-09-29,10:49:11,true,false
4293,ELE-37,NZD,578.99,2024-08-31 18:38:43,19,413,2024-08-31,18:38:43,true,false
4294,CLO-27,NZD,114.99,2025-09-19 15:09:36,3,212,2025-09-19,15:09:36,false,false
4295,ELE-1,AUD,731.99,2020-02-26 10:22:05,3,403,2020-02-26,10:22:05,false,false
4296,CLO-65,NZD,120.95,2021-07-25 08:04:14,12,3,2021-07-25,08:04:14,true,false
4297,CLO-30,USD,301.95,2020-09-18 09:09:15,11,421,2020-09-18,09:09:15,false,false
4298,CLO-65,AUD,14.99,2021-12-11 08:54:37,4,38,2021-12-11,08:54:37,true,false
4299,FOO-4,USD,11.99,2024-11-09 19:54:09,14,411,2024-11-09,19:54:09,true,false
4300,FOO-75,AUD,16.99,2024-07-20 14:36:19,12,472,2024-07-20,14:36:19,true,false
4301,HOM-45,USD,72.99,2021-04-18 17:08:50,15,236,2021-04-18,17:08:50,true,false
4302,HOM-61,GBP,241.99,2022-10-01 19:17:44,13,101,2022-10-01,19:17:44,true,false
4303,HOM-92,NZD,398.99,2024-01-07 14:48:36,13,174,2024-01-07,14:48:36,true,false
4304,CLO-19,USD,171.99,2023-08-03 21:50:38,17,23,2023-08-03,21:50:38,false,false
4305,HOM-20,GBP,456.99,2020-12-16 19:34:02,11,102,2020-12-16,19:34:02,false,false
4306,HOM-45,NZD,59.95,2025-12-07 11:26:15,14,367,2025-12-07,11:26:15,true,false
4307,KIT-44,GBP,218.99,2020-05-22 08:06:07,14,346,2020-05-22,08:06:07,false,false
4308,ELE-1,GBP,516.95,2022-03-02 11:51:52,3,499,2022-03-02,11:51:52,false,false
4309,ELE-43,USD,70.00,2020-06-17 18:50:00,15,296,2020-06-17,18:50:00,false,false
4310,CLO-9,USD,179.99,2022-12-14 15:37:57,6,301,2022-12-14,15:37:57,false,false
4311,KIT-3,AUD,226.99,2020-11-20 15:16:28,4,367,2020-11-20,15:16:28,false,false
4312,ELE-26,NZD,629.95,2020-09-13 09:56:55,14,5,2020-09-13,09:56:55,true,false
4313,FOO-72,EUR,33.99,2025-02-25 08:51:11,14,251,2025-02-25,08:51:11,false,false
4314,HOM-84,EUR,205.99,2022-12-10 21:17:30,6,264,2022-12-10,21:17:30,true,false
4315,CLO-66,GBP,28.99,2025-06-07 14:23:46,8,423,2025-06-07,14:23:46,true,false
4316,KIT-78,GBP,97.99,2021-06-27 08:52:30,0,9999,2021-06-27,08:52:30,true,false
4317,HOM-61,NZD,160.99,2024-07-06 14:58:41,11,272,2024-07-06,14:58:41,true,false
4318,KIT-38,USD,238.99,2021-10-13 18:58:28,13,32,2021-10-13,18:58:28,false,false
4319,CLO-9,AUD,180.95,2021-12-11 17:35:05,11,31,2021-12-11,17:35:05,true,false
4320,KIT-53,NZD,207.95,2020-12-31 15:43:18,3,318,2020-12-31,15:43:18,false,false
4321,CLO-27,GBP,88.00,2021-10-21 18:37:27,8,126,2021-10-21,18:37:27,false,false
4322,CLO-60,EUR,61.99,2020-10-08 20:27:56,6,420,2020-10-08,20:27:56,false,false
4323,CLO-96,USD,72.95,2023-10-13 15:33:35,15,229,2023-10-13,15:33:35,false,false
4324,HOM-92,AUD,470.99,2025-11-22 17:16:34,14,261,2025-11-22,17:16:34,true,false
4325,CLO-57,AUD,46.99,2023-10-27 20:26:37,4,61,2023-10-27,20:26:37,false,false
4326,HOM-20,AUD,454.95,2024-06-26 14:51:26,11,39,2024-06-26,14:51:26,false,false
4327,KIT-85,AUD,245.00,2023-05-26 21:32:56,4,51,2023-05-26,21:32:56,false,false
4328,CLO-82,USD,68.99,2025-04-18 21:00:45,19,213,2025-04-18,21:00:45,false,false
4329,FOO-24,AUD,13.95,2021-05-24 14:25:22,15,316,2021-05-24,14:25:22,false,false
4330,FOO-71,GBP,13.99,2025-10-11 16:29:32,0,9999,2025-10-11,16:29:32,true,false
4331,ELE-67,NZD,1971.99,2020-06-12 17:41:56,4,22,2020-06-12,17:41:56,false,false
4332,CLO-79,AUD,129.99,2021-10-31 19:15:51,19,484,2021-10-31,19:15:51,true,false
4333,FOO-15,AUD,-774.88,2020-05-22 18:40:15,5,28,2020-05-22,18:40:15,false,false
4334,HOM-97,AUD,244.00,2022-06-14 13:31:21,7,143,2022-06-14,13:31:21,false,false
4335,FOO-71,GBP,5.99,2021-10-11 15:08:20,12,11,2021-10-11,15:08:20,false,false
4336,HOM-46,AUD,56.99,2021-11-18 10:55:52,2,163,2021-11-18,10:55:52,false,false
4337,ELE-63,EUR,836.95,2023-09-23 09:09:55,16,335,2023-09-23,09:09:55,true,false
4338,ELE-48,NZD,1200.99,2025-05-29 11:31:51,8,328,2025-05-29,11:31:51,false,false
4339,undefined,NZD,1731.95,2024-05-06 09:56:22,14,190,2024-05-06,09:56:22,false,false
4340,FOO-86,NZD,14.99,2023-11-28 14:57:06,17,112,2023-11-28,14:57:06,false,false
4341,FOO-42,GBP,29.95,2023-05-06 10:52:12,5,279,2023-05-06,10:52:12,true,false
4342,HOM-64,AUD,371.99,2020-07-04 20:07:42,13,276,2020-07-04,20:07:42,true,false
4343,KIT-21,EUR,151.00,2023-12-28 11:19:16,14,387,2023-12-28,11:19:16,false,false
4344,HOM-45,EUR,101.95,2022-05-16 21:35:18,9,113,2022-05-16,21:35:18,false,false
4345,ELE-41,GBP,408.99,2022-06-24 14:31:57,6,395,2022-06-24,14:31:57,false,false
4346,HOM-76,GBP,397.00,2024-03-11 18:14:09,13,232,2024-03-11,18:14:09,false,false
4347,FOO-28,NZD,22.99,2024-03-06 16:22:09,17,468,2024-03-06,16:22:09,false,false
4348,ELE-63,AUD,988.99,2021-10-16 21:12:25,6,92,2021-10-16,21:12:25,true,false
4349,CLO-57,USD,54.00,2021-09-07 16:57:06,13,408,2021-09-07,16:57:06,false,false
4350,HOM-35,EUR,292.99,2021-06-22 09:19:05,13,310,2021-06-22,09:19:05,false,false
4351,HOM-97,NZD,433.00,2024-12-28 21:39:00,1,326,2024-12-28,21:39:00,true,false
4352,HOM-88,AUD,257.00,2025-08-08 09:36:06,19,17,2025-08-08,09:36:06,false,false
4353,KIT-53,AUD,100.99,2023-04-28 18:21:25,12,488,2023-04-28,18:21:25,false,false
4354,CLO-98,AUD,28.95,2020-08-05 21:36:48,19,273,2020-08-05,21:36:48,false,false
4355,HOM-61,USD,79.99,2020-06-22 08:18:52,20,341,2020-06-22,08:18:52,false,false
4356,CLO-9,USD,17.99,2021-10-20 17:33:57,19,477,2021-10-20,17:33:57,false,false
4357,CLO-57,AUD,177.99,2025-11-02 09:58:56,2,12,2025-11-02,09:58:56,true,false
4358,ELE-62,USD,411.95,2022-01-02 20:36:53,0,0,2022-01-02,20:36:53,true,false
4359,KIT-2,AUD,274.99,2023-06-18 20:31:34,11,135,2023-06-18,20:31:34,true,false
4360,ELE-49,NZD,410.99,2023-01-20 09:06:29,14,161,2023-01-20,09:06:29,false,false
4361,HOM-18,AUD,146.99,2023-10-01 11:38:42,14,333,2023-10-01,11:38:42,true,false
4362,HOM-8,EUR,220.99,2022-08-18 21:34:08,17,241,2022-08-18,21:34:08,false,false
4363,HOM-20,USD,434.95,2024-01-08 10:07:05,9,320,2024-01-08,10:07:05,false,false
4364,FOO-25,USD,7.95,2024-11-10 16:53:06,13,54,2024-11-10,16:53:06,true,false
4365,FOO-22,AUD,8.99,2023-12-11 08:28:54,0,9999,2023-12-11,08:28:54,false,false
4366,FOO-72,EUR,25.99,2021-09-08 12:03:38,7,433,2021-09-08,12:03:38,false,false
4367,ELE-77,USD,1290.00,2021-03-22 15:03:44,13,445,2021-03-22,15:03:44,false,false
4368,HOM-29,USD,437.00,2022-03-18 21:41:52,6,214,2022-03-18,21:41:52,false,false
4369,CLO-69,USD,12.99,2020-12-01 08:48:49,1,106,2020-12-01,08:48:49,false,false
4370,FOO-5,EUR,20.99,2023-10-05 20:14:16,13,336,2023-10-05,20:14:16,false,false
4371,FOO-42,NZD,49.00,2025-04-11 14:36:39,2,296,2025-04-11,14:36:39,false,false
4372,FOO-7,GBP,29.99,2023-03-06 15:49:19,4,287,2023-03-06,15:49:19,false,false
4373,CLO-96,USD,99.99,2020-07-15 16:35:10,2,15,2020-07-15,16:35:10,false,false
4374,KIT-70,GBP,238.99,2022-06-06 99:99:99,1,13,2022-06-06,99:99:99,false,false
4375,KIT-36,USD,286.99,2021-03-13 20:26:00,17,486,2021-03-13,20:26:00,true,false
4376,CLO-98,AUD,168.99,2023-08-09 19:39:12,6,452,2023-08-09,19:39:12,false,false
4377,KIT-78,USD,158.00,2023-03-19 11:47:56,11,274,2023-03-19,11:47:56,true,false
4378,ELE-48,USD,669.99,2025-10-26 17:13:27,18,457,2025-10-26,17:13:27,true,false
4379,FOO-7,GBP,8.95,2021-09-13 11:38:25,19,116,2021-09-13,11:38:25,false,false
4380,CLO-79,EUR,32.99,2024-05-19 10:19:21,17,5,2024-05-19,10:19:21,true,false
4381,CLO-66,EUR,117.99,2021-10-21 10:23:19,11,179,2021-10-21,10:23:19,false,false
4382,HOM-84,AUD,373.95,2022-06-02 12:36:40,15,174,2022-06-02,12:36:40,false,true
4383,CLO-66,USD,169.95,99-99-9999 09:22:22,14,280,99-99-9999,09:22:22,false,false
4384,HOM-84,AUD,302.99,2025-06-11 15:01:22,4,251,2025-06-11,15:01:22,false,false
4385,CLO-32,GBP,61.99,2025-05-18 12:46:05,14,54,2025-05-18,12:46:05,true,false
4386,KIT-53,GBP,55.99,2020-06-19 20:11:58,11,245,2020-06-19,20:11:58,false,false
4387,HOM-46,EUR,437.95,2022-01-09 21:01:08,19,18,2022-01-09,21:01:08,true,false
4388,CLO-32,GBP,162.00,2022-05-08 17:44:01,4,162,2022-05-08,17:44:01,true,false
4389,FOO-42,USD,47.00,2020-11-29 15:36:21,2,74,2020-11-29,15:36:21,true,false
4390,FOO-22,USD,46.99,99-99-9999 13:38:37,3,390,99-99-9999,13:38:37,false,false
4391,KIT-78,EUR,176.99,2021-05-03 19:32:02,11,109,2021-05-03,19:32:02,false,false
4392,KIT-38,NZD,149.99,2022-12-13 10:13:00,1,220,2022-12-13,10:13:00,false,false
4393,FOO-4,EUR,29.99,2024-08-02 15:54:54,2,78,2024-08-02,15:54:54,false,false
4394,FOO-22,GBP,26.99,2023-08-22 14:40:13,17,344,2023-08-22,14:40:13,false,false
4395,FOO-40,EUR,19.99,2021-04-07 09:17:26,17,55,2021-04-07,09:17:26,false,false
4396,KIT-87,GBP,119.99,2021-01-25 11:35:47,6,498,2021-01-25,11:35:47,false,false
4397,FOO-51,USD,35.99,2025-06-05 08:15:49,10,247,2025-06-05,08:15:49,false,false
4398,FOO-24,GBP,42.95,2022-05-02 15:12:38,16,54,2022-05-02,15:12:38,false,false
4399,KIT-89,NZD,276.00,2024-09-14 10:50:58,19,157,2024-09-14,10:50:58,true,false
4400,CLO-98,USD,73.99,2023-06-04 13:46:34,20,172,2023-06-04,13:46:34,true,false
4401,CLO-57,USD,99.99,2020-11-15 08:48:00,11,327,2020-11-15,08:48:00,true,false
4402,HOM-97,USD,384.99,2023-07-02 11:00:35,10,223,2023-07-02,11:00:35,true,false
4403,ELE-63,EUR,1498.95,2025-08-26 14:06:52,20,66,2025-08-26,14:06:52,false,false
4404,KIT-70,USD,285.00,2025-12-31 17:14:35,16,164,2025-12-31,17:14:35,false,false
4405,FOO-42,GBP,40.99,2021-04-26 12:05:59,1,491,2021-04-26,12:05:59,false,false
4406,CLO-95,EUR,29.00,2024-04-28 15:14:51,4,459,2024-04-28,15:14:51,true,false
4407,HOM-18,NZD,263.99,2025-01-21 14:16:01,3,400,2025-01-21,14:16:01,false,false
4408,CLO-12,AUD,102.99,2022-04-22 13:50:40,3,137,2022-04-22,13:50:40,false,false
4409,HOM-50,AUD,97.95,2021-04-05 14:50:43,6,441,2021-04-05,14:50:43,false,false
4410,ELE-93,USD,462.99,2021-04-13 10:11:24,11,16,2021-04-13,10:11:24,false,false
4411,HOM-50,EUR,92.00,2024-07-05 08:28:24,1,222,2024-07-05,08:28:24,false,false
4412,HOM-10,NZD,331.00,2020-04-17 17:38:34,3,108,2020-04-17,17:38:34,false,false
4413,HOM-20,GBP,37.99,2022-03-27 14:10:47,14,155,2022-03-27,14:10:47,true,false
4414,CLO-23,AUD,148.99,2024-01-12 10:07:42,2,364,2024-01-12,10:07:42,false,false
4415,KIT-38,GBP,167.99,2022-05-21 12:51:00,17,283,2022-05-21,12:51:00,true,false
